Comment ID,Website,Category,Is Article,Comment Title,Comment Text,User ID,Parent ID,Parent Title,Parent Text,Parent User ID,Comment Time,Segmented Text
64644867,MIT,Military,False," Re: 你们对美国医疗的认识错得离谱
",什么叫有工作？小公司工作的算不算有工作？我最近碰到一个护士同事，我和她聊天，她说她是NP，weekday在NH工作，雇主是一个医生，weekend在医院兼职做普通护士。我说为啥干这么辛苦，她说医生那里的工作保险很差，自己要花很多钱买保险，在医院兼职就能买到便宜保险。感情这样的人在你眼里就不算有工作？【 在 testtest01 (zz) 的大作中提到: 】: 有工作的人没觉得看医生是个问题。最多有些特殊的项目医疗保险不cover，比如试管: 婴儿。现在很多公司也都开始cover这项费用了。: 觉得中国好就回去。在这里以为能煽动到我们似的。也不想想翻墙的水军都是同龄人里: 什么水平的。--※ 修改:·EGCG 於 Jun  1 03:55:14 2022 修改本文·[FROM: 2600:387:b:2::5e],EGCG,64644133,,,0, 2022年06月01日03:53:36,"  Re :   你们 对 美国 医疗 的 认识 错得 离谱 
 什么 叫 有 工作 ？ 小 公司 工作 的 算不算 有 工作 ？ 我 最近 碰到 一个 护士 同事 ， 我 和 她 聊天 ， 她 说 她 是 NP ， weekday 在 NH 工作 ， 雇主 是 一个 医生 ， weekend 在 医院 兼职 做 普通 护士 。 我 说 为啥 干 这么 辛苦 ， 她 说 医生 那里 的 工作 保险 很差 ， 自己 要花 很多 钱 买 保险 ， 在 医院 兼职 就 能 买 到 便宜 保险 。 感情 这样 的 人 在 你 眼里 就 不算 有 工作 ？ 【   在   testtest01   ( zz )   的 大作 中 提到 :   】 :   有 工作 的 人 没 觉得 看 医生 是 个 问题 。 最 多 有些 特殊 的 项目 医疗保险 不 cover ， 比如 试管 :   婴儿 。 现在 很多 公司 也 都 开始 cover 这项 费用 了 。 :   觉得 中国 好 就 回去 。 在 这里 以为 能 煽动 到 我们 似的 。 也 不 想想 翻墙 的 水军 都 是 同龄人 里 :   什么 水平 的 。 -- ※   修改 : · EGCG   於   Jun     1   03 : 55 : 14   2022   修改 本文 · [ FROM :   2600 : 387 : b : 2 : : 5e ]"
64644865,MIT,Military,False," Re: 你们对美国医疗的认识错得离谱
","很多公司会给你好几个plan自己选。有high deductible, 也有没deductible的。【 在 EGCG () 的大作中提到: 】: 我只有一个疑问，公司提供比较好的保险很正常，我的保险也不错。: 但是，一般比较好的保险和HSA是不兼容的，理论上说，HSA只适用于高deductible的差: 一些的保险。莫非你是指FSA里的healthcare spending account？--",testtest01,64644133,,,0, 2022年06月01日03:51:30,"  Re :   你们 对 美国 医疗 的 认识 错得 离谱 
 很多 公司 会 给 你 好几个 plan 自己 选 。 有 high   deductible ,   也 有 没 deductible 的 。 【   在   EGCG   ( )   的 大作 中 提到 :   】 :   我 只有 一个 疑问 ， 公司 提供 比较 好 的 保险 很 正常 ， 我 的 保险 也 不错 。 :   但是 ， 一般 比较 好 的 保险 和 HSA 是 不 兼容 的 ， 理论 上 说 ， HSA 只 适用 于 高 deductible 的 差 :   一些 的 保险 。 莫非 你 是 指 FSA 里 的 healthcare   spending   account ？ --"
64644863,MIT,Military,False," Re: 北京市政府一女科员阳性，17位局级以上领导隔离
",如果领导们开会这个科员负责会议记录的，不就这样吗？室内两米都算密接吧？--,AQ14,64643877,,,0, 2022年06月01日03:51:02,"  Re :   北京市政府 一女 科员 阳性 ， 17 位 局级 以上 领导 隔离 
 如果 领导 们 开会 这个 科员 负责 会议记录 的 ， 不 就 这样 吗 ？ 室内 两米 都 算 密接 吧 ？ --"
64644861,MIT,Military,True," 假破产玩弄司法敲骨吸髓，瘟龟饮鸩止渴自讨苦吃 蹭热点假救援铁证如山，骗子武艺耍尽法网难逃
",事出反常必有妖。一直信誓旦旦要带着众“战友”发家致富，实现财富自由的“郭教主”，以宣告破产的方式给痴迷的蚂蚁粉当头泼了一盆冷水，也将美国司法狠狠摩擦了一通。脑细胞逐渐枯竭的瘟龟自作聪明，以为用此雕虫小技既可以金蝉脱壳，逍遥法外，还可以师出有名将众信徒的投资款全部吞下，一箭双雕圆满收官，可见瘟龟已经天真到以为捂住自己的耳朵，就可以放心大胆地盗铃的地步了。申请破产重塑亿万“负”翁的人设，前提条件是真破产，据此看来，显然郭文贵还不能达标。奸诈的“龟儿”向来狡兔三窟，绝不会将所有的鸡蛋放在一个篮子里，单从隐匿财产一招，就可看出骗来的钱大抵会“化整为零”藏匿。天道好轮回，苍天饶过谁。瘟龟毕竟自知罪孽深重不得善终，好歹也得给自己留点棺材本，绝不会挥霍一光。众所周知，GTV募捐郭文贵就赚了10亿美金，椅子的钱是一分没退，而法治基金、法治社会又钓了众多投资者，说好的财务公开，最终还是成了一笔糊涂账。但凡蚂蚁们稍有一点智商，不用想自己的真金白银全进了“欺哥”的荷包，就其雁过都要拔毛的秉性，也不会对班农等人倾囊而出，自然有所保留。在昨日的直播中，“欺哥”信誓旦旦欲将躺平币和喜币打造成未来世界上最稳定、最安全、最快捷、最低成本、永不可被剥夺的私人财富的铸币权，带领众信徒实现财富自由。不但如此，“鸡翻身”前景也是愈来愈好，昨日直播中，瘟龟穿着独一无二的“鸡翻身”红夹克，唾沫横飞的带货。如果蚂蚁们还没忘记的话，一定记得瘟龟声称在乌克兰救援中，是要派出大力神飞机的，而且拍着胸脯说要多少给多少。如此富可敌国的“金主”，怎么能说破产就破产呢，显然又是一个谎言。如此看来，蚂蚁匪帮真是一个邪教，部分蚂蚁对瘟龟的配合可以说是到了有求必应的程度，甚至哭着喊着要筹钱帮“教主”度过难关，真是愚蠢幼稚到极点，活该被骗得家破人亡。俄乌战事爆发，处在绝境的郭文贵如同看见救命的菩萨，以无热不蹭的痴狂开始了表演。郭匪帮的法治基金沽名钓誉，言之凿凿说是派了30多人去波兰，结果半个多月一直在上演虚假的乌克兰救援活动，所有的承诺全部成了谎言。什么联合国、大力神、直升机、大巴、专机、免费食宿全是“龟儿”意淫出来的美好画面，原因很简单，就是为了骗捐。更让龟儿不省心的是长岛的“三常委”很不给力，狗咬狗差点坏了“欺哥”好事，面对新中国联邦最严厉的惩罚也是“龟”理之中的事儿了。小骗子就更让人忍俊不禁了，听信瘟龟的谎言，每天吃香喝辣，牛排，三文鱼应有尽有，到时看看谁能在“郭教主”那里成功报销？其他救援队伍天天方便面，喝口冷牛奶就开始行动，忙着救援。而蚂蚁匪帮好吃好喝享受不说，还有大把时间邀宠谄媚窝里斗，摆明了所谓救援只是骗财的道具而已。而日前，郭文贵在直播中称匪帮救援队伍，在乌克兰救了96个孩子，免费把他们送去西班牙。且不说是真是假，到如今瘟龟都没有交代清楚这些孩子的现状，若是真的，不免让人怀疑他们涉嫌贩卖儿童，那可就是罪加一等了。天作孽犹可恕，自作孽不可活。ESC对GTV私募已经定性为金融诈骗，说明铁证如山，而对Gclub的调查也在快马加鞭的进行中。等靴子落地，郭文贵手里藏匿着多少蚂蚁们的方便面，也就水落石出了。梳理瘟龟的破产申请脉络，纹理已经非常清晰，无非是以破产为由继续撒泼耍赖，自编自导自演了一出“独角戏”而已。网民只要网络上搜索郭文贵三个字，是个什么样的货色就一览无余了。所以瘟龟想通过假救援再割一波韭菜的闹剧恐怕就算是登台也没观众了，通过恶补学来的十八般骗技已经消耗殆尽了，无牌可打的瘟龟该上路了。--,wlfnqwe,0,,,0, 2022年06月01日03:50:47,"  假 破产 玩弄 司法 敲骨吸髓 ， 瘟龟 饮鸩止渴 自讨苦吃   蹭 热点 假 救援 铁证如山 ， 骗子 武艺 耍 尽 法网 难逃 
 事出 反常 必有 妖 。 一直 信誓旦旦 要 带 着 众 “ 战友 ” 发家致富 ， 实现 财富 自由 的 “ 郭 教主 ” ， 以 宣告破产 的 方式 给 痴迷 的 蚂蚁 粉 当头 泼 了 一盆 冷水 ， 也 将 美国 司法 狠狠 摩擦 了 一通 。 脑细胞 逐渐 枯竭 的 瘟龟 自作聪明 ， 以为 用此 雕虫小技 既 可以 金蝉脱壳 ， 逍遥法外 ， 还 可以 师出有名 将众 信徒 的 投资 款 全部 吞下 ， 一箭双雕 圆满 收官 ， 可见 瘟龟 已经 天真 到 以为 捂住 自己 的 耳朵 ， 就 可以 放心大胆 地盗 铃 的 地步 了 。 申请 破产 重塑 亿万 “ 负 ” 翁 的 人设 ， 前提条件 是 真 破产 ， 据此 看来 ， 显然 郭文贵 还 不能 达标 。 奸诈 的 “ 龟儿 ” 向来 狡兔三窟 ， 绝不会 将 所有 的 鸡蛋 放在 一个 篮子 里 ， 单从 隐匿 财产 一招 ， 就 可 看出 骗来 的 钱 大抵 会 “ 化整为零 ” 藏匿 。 天道 好 轮回 ， 苍天 饶过 谁 。 瘟龟 毕竟 自知 罪孽深重 不得善终 ， 好歹 也 得 给 自己 留点 棺材 本 ， 绝不会 挥霍 一光 。 众所周知 ， GTV 募捐 郭文贵 就 赚 了 10 亿美金 ， 椅子 的 钱 是 一分 没退 ， 而 法治 基金 、 法治 社会 又 钓 了 众多 投资者 ， 说好 的 财务公开 ， 最终 还是 成 了 一笔 糊涂账 。 但凡 蚂蚁 们 稍 有 一点 智商 ， 不用 想 自己 的 真 金白银 全进 了 “ 欺哥 ” 的 荷包 ， 就 其雁过 都 要 拔毛 的 秉性 ， 也 不会 对班农 等 人 倾囊而出 ， 自然 有所 保留 。 在 昨日 的 直播 中 ， “ 欺哥 ” 信誓旦旦 欲 将 躺平 币 和 喜币 打 造成 未来 世界 上 最 稳定 、 最 安全 、 最 快捷 、 最低 成本 、 永不 可 被 剥夺 的 私人 财富 的 铸币 权 ， 带领 众 信徒 实现 财富 自由 。 不但如此 ， “ 鸡 翻身 ” 前景 也 是 愈来愈好 ， 昨日 直播 中 ， 瘟龟 穿着 独一无二 的 “ 鸡 翻身 ” 红 夹克 ， 唾沫 横飞 的 带货 。 如果 蚂蚁 们 还 没 忘记 的话 ， 一定 记得 瘟龟 声称 在 乌克兰 救援 中 ， 是 要 派出 大力神 飞机 的 ， 而且 拍 着 胸脯 说 要 多少 给 多少 。 如此 富可敌国 的 “ 金主 ” ， 怎么 能 说 破产 就 破产 呢 ， 显然 又 是 一个 谎言 。 如此 看来 ， 蚂蚁 匪帮 真是 一个 邪教 ， 部分 蚂蚁 对 瘟龟 的 配合 可以 说 是 到 了 有求必应 的 程度 ， 甚至 哭 着 喊 着 要 筹钱 帮 “ 教主 ” 度过难关 ， 真是 愚蠢 幼稚 到极点 ， 活该 被 骗 得 家破人亡 。 俄乌 战事 爆发 ， 处在 绝境 的 郭文贵 如同 看见 救命 的 菩萨 ， 以无热 不 蹭 的 痴狂 开始 了 表演 。 郭 匪帮 的 法治 基金 沽名钓誉 ， 言之凿凿 说 是 派 了 30 多人 去 波兰 ， 结果 半个 多月 一直 在 上演 虚假 的 乌克兰 救援 活动 ， 所有 的 承诺 全部 成 了 谎言 。 什么 联合国 、 大力神 、 直升机 、 大巴 、 专机 、 免费 食宿 全是 “ 龟儿 ” 意淫 出来 的 美好 画面 ， 原因 很 简单 ， 就是 为了 骗 捐 。 更 让 龟儿 不 省心 的 是 长岛 的 “ 三 常委 ” 很 不 给 力 ， 狗咬狗 差点 坏 了 “ 欺哥 ” 好事 ， 面对 新 中国 联邦 最 严厉 的 惩罚 也 是 “ 龟 ” 理 之中 的 事儿 了 。 小骗子 就 更让人 忍俊不禁 了 ， 听信 瘟龟 的 谎言 ， 每天 吃香喝辣 ， 牛排 ， 三文鱼 应有尽有 ， 到 时 看看 谁 能 在 “ 郭 教主 ” 那里 成功 报销 ？ 其他 救援 队伍 天天 方便面 ， 喝口 冷 牛奶 就 开始 行动 ， 忙 着 救援 。 而 蚂蚁 匪帮 好吃好喝 享受 不说 ， 还有 大 把 时间 邀宠 谄媚 窝里斗 ， 摆明 了 所谓 救援 只是 骗财 的 道具 而已 。 而 日前 ， 郭文 贵在 直播 中称 匪帮 救援 队伍 ， 在 乌克兰 救 了 96 个 孩子 ， 免费 把 他们 送 去 西班牙 。 且不说 是 真是假 ， 到 如今 瘟龟 都 没有 交代 清楚 这些 孩子 的 现状 ， 若 是 真的 ， 不免 让 人 怀疑 他们 涉嫌 贩卖 儿童 ， 那 可 就是 罪加一等 了 。 天 作孽 犹可 恕 ， 自作孽 不可 活 。 ESC 对 GTV 私募 已经 定性 为 金融 诈骗 ， 说明 铁证如山 ， 而 对 Gclub 的 调查 也 在 快马加鞭 的 进行 中 。 等 靴子 落地 ， 郭文贵 手里 藏匿 着 多少 蚂蚁 们 的 方便面 ， 也 就 水落石出 了 。 梳理 瘟龟 的 破产 申请 脉络 ， 纹理 已经 非常 清晰 ， 无非 是 以 破产 为 由 继续 撒泼耍赖 ， 自编 自导自演 了 一出 “ 独角戏 ” 而已 。 网民 只要 网络 上 搜索 郭文贵 三个 字 ， 是 个 什么样 的 货色 就 一览无余 了 。 所以 瘟龟 想 通过 假 救援 再割 一波 韭菜 的 闹剧 恐怕 就算 是 登台 也 没 观众 了 ， 通过 恶补 学来 的 十八般 骗技 已经 消耗 殆尽 了 ， 无牌 可 打 的 瘟龟 该 上路 了 。 --"
64644859,MIT,Military,False," Re: 你们对美国医疗的认识错得离谱
",有工作的人没觉得看医生是个问题。最多有些特殊的项目比如试管婴儿，不在公司福利范围内，需要自费。现在很多公司的福利也都开始cover试管婴儿费用了。觉得中国好就回去。在这里煽动啥呢。【 在 loom (loom) 的大作中提到: 】: 遇上真正“讲真相”的帖子，独轮运老都笑笑走开咯。--※ 修改:·testtest01 於 Jun  1 04:05:16 2022 修改本文·[FROM: 73.],testtest01,64644133,,,0, 2022年06月01日03:48:53,"  Re :   你们 对 美国 医疗 的 认识 错得 离谱 
 有 工作 的 人 没 觉得 看 医生 是 个 问题 。 最 多 有些 特殊 的 项目 比如 试管婴儿 ， 不 在 公司 福利 范围 内 ， 需要 自费 。 现在 很多 公司 的 福利 也 都 开始 cover 试管婴儿 费用 了 。 觉得 中国 好 就 回去 。 在 这里 煽动 啥 呢 。 【   在   loom   ( loom )   的 大作 中 提到 :   】 :   遇上 真正 “ 讲 真相 ” 的 帖子 ， 独轮 运老 都 笑笑 走开 咯 。 -- ※   修改 : · testtest01   於   Jun     1   04 : 05 : 16   2022   修改 本文 · [ FROM :   73 . ]"
64644857,MIT,Military,False," Re: 以為是跨年 6月1日零時一過 上海出現半夜大塞車奇景
",中国买办运作成功，美总统半夜急召联储财政部负责人商讨如何密切配合降通胀拉股市，然后再反过手来刺激中国的楼市股市泡沫为明年割韭菜做准备。--☆ 发自 iPhone 买买提 1.24.11--,guagua1220,64643759,,,0, 2022年06月01日03:47:26,"  Re :   以為 是 跨 年   6 月 1 日零時 一過   上海 出現 半夜 大塞車 奇景 
 中国 买办 运作 成功 ， 美 总统 半夜 急召 联储 财政部 负责人 商讨 如何 密切配合 降 通胀 拉 股市 ， 然后 再 反 过手 来 刺激 中国 的 楼市 股市 泡沫 为 明年 割 韭菜 做 准备 。 -- ☆   发自   iPhone   买买提   1.24 . 11 --"
64644855,MIT,Military,False," Re: 你们对美国医疗的认识错得离谱
",我刚刚完成下年度的benefit enrollment，我们单位如果你选择常规hmo/ppo，那么HSA自动在电脑上grey out，你连点击的可能都没有。哥这样的存在就是专治你这种吹牛逼的人。另一位B老兄相对比较靠谱点--,EGCG,64644133,,,0, 2022年06月01日03:45:42,"  Re :   你们 对 美国 医疗 的 认识 错得 离谱 
 我 刚刚 完成 下 年度 的 benefit   enrollment ， 我们 单位 如果 你 选择 常规 hmo / ppo ， 那么 HSA 自动 在 电脑 上 grey   out ， 你 连 点击 的 可能 都 没有 。 哥 这样 的 存在 就是 专治 你 这种 吹牛 逼 的 人 。 另 一位 B 老兄 相对 比较 靠谱点 --"
64644853,MIT,Military,True," The sea is the common property of mankind.
",The sea is the common property of mankind. The disposal of nuclearwastewater from the Fukushima nuclear power plant accident is not just adomestic problem in Japan.--,mimi3,0,,,0, 2022年06月01日03:45:37,"  The   sea   is   the   common   property   of   mankind . 
 The   sea   is   the   common   property   of   mankind .   The   disposal   of   nuclearwastewater   from   the   Fukushima   nuclear   power   plant   accident   is   not   just   adomestic   problem   in   Japan .--"
64644851,MIT,Military,False," Re: 卫健委主任落马，社会面很快就清零了，你说神奇不神奇？
",那个北京卫健委主任在这轮疫情前几个月就双规了，只是这个月才正式宣布撤职而已，和这次疫情无关。--,bradyzhu,64643811,,,0, 2022年06月01日03:45:10,"  Re :   卫健委 主任 落马 ， 社会 面 很快 就 清零 了 ， 你 说 神奇 不 神奇 ？ 
 那个 北京 卫健委 主任 在 这轮 疫情 前 几个 月 就 双规 了 ， 只是 这个 月 才 正式 宣布 撤职 而已 ， 和 这次 疫情 无关 。 --"
64644849,MIT,Military,False," Re: 蔡英文遭声讨：“人命三千 重要性不如艺人生娃”
",逻辑确实有问题。我是你们选出来的，我做什么你们都要承受。你们有什么麻烦都跟我无关，你们是自由的。--,slippp,64644229,,,0, 2022年06月01日03:44:12,"  Re :   蔡 英文 遭 声讨 ： “ 人命 三千   重要性 不如 艺人 生娃 ” 
 逻辑 确实 有 问题 。 我 是 你们 选出 来 的 ， 我 做 什么 你们 都 要 承受 。 你们 有 什么 麻烦 都 跟 我 无关 ， 你们 是 自由 的 。 --"
64644847,MIT,Military,False," Re: 叶剑英当年确实是帅，叶帅
",比不过民国三大美男汪周蒋， 当然也很帅。不过这个照片里面人们的精气神都不错， 当年的产党就是朝气蓬勃。--,AQ14,64642569,,,0, 2022年06月01日03:42:59,"  Re :   叶剑英 当年 确实 是 帅 ， 叶帅 
 比 不过 民国 三大美 男 汪周 蒋 ，   当然 也 很帅 。 不过 这个 照片 里面 人们 的 精气神 都 不错 ，   当年 的 产党 就是 朝气蓬勃 。 --"
64644845,MIT,Military,False," Re: 你们对美国医疗的认识错得离谱
",这么说吧，100保费，实际保楼主部分可能就10几20，因为公司补贴他和他spouse/children的额度不一样，employee和“family member价格不一样”，明白了吗？自付10几20的保险，没有挖苦的意思，真不咋地。我知道一家3口月付好几百的，实际公司补贴2000，因为同样的保险，走cobra就得每月2000多。其实比较保险实际价格非常容易，列出cobra价钱即可。【 在 burlingame (upload) 的大作中提到: 】: 他是这么说的：: 我是公司的商业保险PPO 眼科牙科， HSA: 你觉得他一个四口通过公司买商业保险除了employer+dependents，还能什么形式是4个: 人通过雇主买医保，什么叫family member价格不一样--,loom,64644133,,,0, 2022年06月01日03:42:48,"  Re :   你们 对 美国 医疗 的 认识 错得 离谱 
 这么 说 吧 ， 100 保费 ， 实际 保 楼主 部分 可能 就 10 几 20 ， 因为 公司 补贴 他 和 他 spouse / children 的 额度 不 一样 ， employee 和 “ family   member 价格 不 一样 ” ， 明白 了 吗 ？ 自付 10 几 20 的 保险 ， 没有 挖苦 的 意思 ， 真 不 咋 地 。 我 知道 一家 3 口月付 好几百 的 ， 实际 公司 补贴 2000 ， 因为 同样 的 保险 ， 走 cobra 就 得 每月 2000 多 。 其实 比较 保险 实际 价格 非常容易 ， 列出 cobra 价钱 即可 。 【   在   burlingame   ( upload )   的 大作 中 提到 :   】 :   他 是 这么 说 的 ： :   我 是 公司 的 商业保险 PPO   眼科 牙科 ，   HSA :   你 觉得 他 一个 四口 通过 公司 买 商业保险 除了 employer + dependents ， 还 能 什么 形式 是 4 个 :   人 通过 雇主 买 医保 ， 什么 叫 family   member 价格 不 一样 --"
64644843,MIT,Military,False," Re: 你们对美国医疗的认识错得离谱
",所以我认为你在吹牛，或者你们公司违法。A health savings account is a tax-advantaged medical savings accountavailable to taxpayers in the United States who are enrolled in a high-deductible health plan. The funds contributed to an account are not subjectto federal income tax at the time of deposit. Wikipedia--,EGCG,64644133,,,0, 2022年06月01日03:42:43,"  Re :   你们 对 美国 医疗 的 认识 错得 离谱 
 所以 我 认为 你 在 吹牛 ， 或者 你们 公司 违法 。 A   health   savings   account   is   a   tax - advantaged   medical   savings   accountavailable   to   taxpayers   in   the   United   States   who   are   enrolled   in   a   high - deductible   health   plan .   The   funds   contributed   to   an   account   are   not   subjectto   federal   income   tax   at   the   time   of   deposit .   Wikipedia --"
64644841,MIT,Military,False," Re: 欧盟峰会结束 意大利总理：几乎所有大国都反对给予乌克兰候选
",意大利又成功充当一回好人--,slippp,64644817,,,0, 2022年06月01日03:42:12,"  Re :   欧盟 峰会 结束   意大利 总理 ： 几乎 所有 大国 都 反对 给予 乌克兰 候选 
 意大利 又 成功 充当 一回 好人 --"
64644839,MIT,Military,False," Re: 中国的选举被忽略了，这是个值得追究的问题
",   随便用bing搜一下“村干部换届选举“，有1亿三千万条结果。虽然我是大城市的，也知道中国每一个村的干部都是选出来的。这些事实就跟中国的小学课本一样，被刻意淡化了，强调的是中国没有民主。中国的选举是一层选一层，下面的选出上面一级官员，虽然跟美国不一样，但还就是货真价实的选举，参与不参与随便你。--※ 修改:·voodoo2 於 Jun  1 03:54:35 2022 修改本文·[FROM: 2600:6c50:607f:e],voodoo2,64644777,,,0, 2022年06月01日03:42:01,"  Re :   中国 的 选举 被忽略了 ， 这 是 个 值得 追究 的 问题 
       随便 用 bing 搜 一下 “ 村干部 换届选举 “ ， 有 1 亿三 千万条 结果 。 虽然 我 是 大城市 的 ， 也 知道 中国 每 一个 村 的 干部 都 是 选出 来 的 。 这些 事实 就 跟 中国 的 小学 课本 一样 ， 被 刻意 淡化 了 ， 强调 的 是 中国 没有 民主 。 中国 的 选举 是 一层 选 一层 ， 下面 的 选出 上面 一级 官员 ， 虽然 跟 美国 不 一样 ， 但 还 就是 货真价实 的 选举 ， 参与 不 参与 随便 你 。 -- ※   修改 : · voodoo2   於   Jun     1   03 : 54 : 35   2022   修改 本文 · [ FROM :   2600 : 6c50 : 607f : e ]"
64644837,MIT,Military,False," Re: 我之前做过项目，和20岁左右的白牛分在一起
",丑女可能是种不自信的心理防御。--,slippp,64637441,,,0, 2022年06月01日03:40:55,"  Re :   我 之前 做过 项目 ， 和 20 岁 左右 的 白牛分 在 一起 
 丑女 可能 是 种 不 自信 的 心理 防御 。 --"
64644835,MIT,Military,False," Re: 中国的选举被忽略了，这是个值得追究的问题
",    我单位有民怨的几位领导在选举失败后下台，有一位跟我也是多年同事，她并没有什么过失，她只是某些领导技能不如她的选举对手，她是个工作很认真负责的人。她选举失败后经常对我大倒苦水，特别痛苦。--,voodoo2,64644777,,,0, 2022年06月01日03:39:24,"  Re :   中国 的 选举 被忽略了 ， 这 是 个 值得 追究 的 问题 
         我 单位 有 民怨 的 几位 领导 在 选举 失败 后 下台 ， 有 一位 跟 我 也 是 多年 同事 ， 她 并 没有 什么 过失 ， 她 只是 某些 领导 技能 不如 她 的 选举 对手 ， 她 是 个 工作 很 认真负责 的 人 。 她 选举 失败 后 经常 对 我 大 倒苦水 ， 特别 痛苦 。 --"
64644833,MIT,Military,False," Re: 我之前做过项目，和20岁左右的白牛分在一起
",丑女多作怪，全世界都一样--,fleedom,64637441,,,0, 2022年06月01日03:38:18,"  Re :   我 之前 做过 项目 ， 和 20 岁 左右 的 白牛分 在 一起 
 丑女 多 作怪 ， 全世界 都 一样 --"
64644831,MIT,Military,False," Re: 台巴现在是不是特别羡慕大陆的清零政策？
",弯弯 都在自主防疫，没有4千万不敢出门，街上没有traffic，食肆空空荡荡，群免遥遥无期，蔡英文急得跳脚 ~~--,tran299,64644795,,,0, 2022年06月01日03:37:42,"  Re :   台巴 现在 是不是 特别 羡慕 大陆 的 清零 政策 ？ 
 弯弯   都 在 自主 防疫 ， 没有 4 千万 不敢 出门 ， 街上 没有 traffic ， 食肆 空空荡荡 ， 群免 遥遥无期 ， 蔡 英文 急得 跳脚   ~ ~ --"
64644829,MIT,Military,False," Re: 欧盟峰会结束 意大利总理：几乎所有大国都反对给予乌克兰候选
",谐星傻逼了乌克兰屁民生灵涂炭乌克兰老将依然高呼民主自由司法独立万岁【 在 qingxuan (青玄) 的大作中提到: 】: 欧盟峰会结束 意大利总理：几乎所有大国都反对给予乌克兰候选国地位: 俄乌战争爆发后，乌克兰积极申请加入欧盟，但是意大利总理德拉吉在欧盟峰会结束后: 表示，欧盟内部反对声很大。: 意大利总理德拉吉5月31日表示，几乎所有欧盟大国都反对赋予乌克兰欧盟候选国地位: ，排队等待加入欧盟的其他国家也反对。: 德拉吉在欧盟成员国领导人布鲁塞尔峰会结束之后召开的新闻发布会上说：“我自始就: 支持乌克兰加入欧盟。在候选国地位问题上，除意大利之外，几乎所有欧盟大国都反对: 。”: 德拉吉说：“候选国地位，我们是可以赋予的，但截至目前，由于其他国家反对，这无: 望做到。”: ...................--你帝，我帝，他帝，谁的帝？,tcctmers,64644817,,,0, 2022年06月01日03:37:03,"  Re :   欧盟 峰会 结束   意大利 总理 ： 几乎 所有 大国 都 反对 给予 乌克兰 候选 
 谐星 傻 逼 了 乌克兰 屁民 生灵涂炭 乌克兰 老将 依然 高呼 民主自由 司法独立 万岁 【   在   qingxuan   ( 青玄 )   的 大作 中 提到 :   】 :   欧盟 峰会 结束   意大利 总理 ： 几乎 所有 大国 都 反对 给予 乌克兰 候选国 地位 :   俄乌 战争 爆发 后 ， 乌克兰 积极 申请加入 欧盟 ， 但是 意大利 总理 德拉吉 在 欧盟 峰会 结束 后 :   表示 ， 欧盟 内部 反对声 很大 。 :   意大利 总理 德拉吉 5 月 31 日 表示 ， 几乎 所有 欧盟 大国 都 反对 赋予 乌克兰 欧盟 候选国 地位 :   ， 排队 等待 加入 欧盟 的 其他 国家 也 反对 。 :   德拉吉 在 欧盟 成员国 领导人 布鲁塞尔 峰会 结束 之后 召开 的 新闻 发布会 上 说 ： “ 我 自始 就 :   支持 乌克兰 加入 欧盟 。 在 候选国 地位 问题 上 ， 除 意大利 之外 ， 几乎 所有 欧盟 大国 都 反对 :   。 ” :   德拉吉 说 ： “ 候选国 地位 ， 我们 是 可以 赋予 的 ， 但 截至 目前 ， 由于 其他 国家 反对 ， 这 无 :   望 做到 。 ” :   ...................-- 你帝 ， 我帝 ， 他帝 ， 谁 的 帝 ？"
64644827,MIT,Military,False," Re: 这次上海不顾一切解封
",老碧将看上海清零解封已经语无伦次了【 在 xiangqingchu (想清楚了么) 的大作中提到: 】: 中堂拍桌子起作用了？以人民的名义，西大惭愧的低下了头？--你帝，我帝，他帝，谁的帝？,tcctmers,64641495,,,0, 2022年06月01日03:34:44,"  Re :   这次 上海 不顾一切 解封 
 老碧将 看 上海 清零 解封 已经 语无伦次 了 【   在   xiangqingchu   ( 想 清楚 了 么 )   的 大作 中 提到 :   】 :   中堂 拍桌子 起 作用 了 ？ 以 人民 的 名义 ， 西大 惭愧 的 低下 了 头 ？ -- 你帝 ， 我帝 ， 他帝 ， 谁 的 帝 ？"
64644825,MIT,Military,False," Re: 集中力量辦大事  集中力量闖大禍 集中力量甩大鍋
",习大大为啥不下台？【在  I23(嘿嘿)的大作中提到：】：人民已经发出怒吼“很多孩子都走了”：--,ridgwaymj,64642997,,,0, 2022年06月01日03:33:43,"  Re :   集中力量 辦 大事     集中力量 闖大禍   集中力量 甩大鍋 
 习 大大 为啥 不 下台 ？ 【 在     I23 ( 嘿嘿 ) 的 大作 中 提到 ： 】 ： 人民 已经 发出 怒吼 “ 很多 孩子 都 走 了 ” ： --"
64644823,MIT,Military,False," Re: 你们对美国医疗的认识错得离谱
",我只有一个疑问，公司提供比较好的保险很正常，我的保险也不错。但是，一般比较好的保险和HSA是不兼容的，理论上说，HSA只适用于高deductible的差一些的保险。莫非你是指FSA里的healthcare spending account？--,EGCG,64644133,,,0, 2022年06月01日03:32:58,"  Re :   你们 对 美国 医疗 的 认识 错得 离谱 
 我 只有 一个 疑问 ， 公司 提供 比较 好 的 保险 很 正常 ， 我 的 保险 也 不错 。 但是 ， 一般 比较 好 的 保险 和 HSA 是 不 兼容 的 ， 理论 上 说 ， HSA 只 适用 于 高 deductible 的 差 一些 的 保险 。 莫非 你 是 指 FSA 里 的 healthcare   spending   account ？ --"
