Comment ID,Website,Category,Is Article,Comment Title,Comment Text,User ID,Parent ID,Parent Title,Parent Text,Parent User ID,Comment Time,Segmented Text
93399115,HR,Chats,True,租房投资赔了五万，心情很沮丧,"
我的软弱导致我损失了5.5万美元，每天睡不着觉，各种后悔，五万块钱能干好多事情啊！那是我辛辛苦苦赚出来的啊。怎么办呢？怎么过这个坎呢？好心疼我的钱。",398560,93399115,租房投资赔了五万，心情很沮丧,,,2022-06-01 06:56,"租房 投资 赔 了 五万 ， 心情 很 沮丧 
 我 的 软弱 导致 我 损失 了 5.5 万美元 ， 每天 睡不着 觉 ， 各种 后悔 ， 五万块 钱 能干 好多 事情 啊 ！ 那 是 我 辛辛苦苦 赚 出来 的 啊 。 怎么办 呢 ？ 怎么 过 这个 坎 呢 ？ 好 心疼 我 的 钱 。"
93399129,HR,Chats,False,租房投资赔了五万，心情很沮丧,"回复 1楼kunkunlou的帖子
咋赔的？",382907,93399115,租房投资赔了五万，心情很沮丧,"
我的软弱导致我损失了5.5万美元，每天睡不着觉，各种后悔，五万块钱能干好多事情啊！那是我辛辛苦苦赚出来的啊。怎么办呢？怎么过这个坎呢？好心疼我的钱。",398560,2022-06-01 07:00,"租房 投资 赔 了 五万 ， 心情 很 沮丧 回复   1 楼 kunkunlou 的 帖子 
 咋 赔 的 ？"
93399168,HR,Chats,False,租房投资赔了五万，心情很沮丧,抱抱,463926,93399115,租房投资赔了五万，心情很沮丧,"
我的软弱导致我损失了5.5万美元，每天睡不着觉，各种后悔，五万块钱能干好多事情啊！那是我辛辛苦苦赚出来的啊。怎么办呢？怎么过这个坎呢？好心疼我的钱。",398560,2022-06-01 07:14,租房 投资 赔 了 五万 ， 心情 很 沮丧 抱抱
93399175,HR,Chats,False,租房投资赔了五万，心情很沮丧,既然是投资肯定有赔有赚。,67447,93399115,租房投资赔了五万，心情很沮丧,"
我的软弱导致我损失了5.5万美元，每天睡不着觉，各种后悔，五万块钱能干好多事情啊！那是我辛辛苦苦赚出来的啊。怎么办呢？怎么过这个坎呢？好心疼我的钱。",398560,2022-06-01 07:16,租房 投资 赔 了 五万 ， 心情 很 沮丧 既然 是 投资 肯定 有 赔有 赚 。
93399416,HR,Chats,False,租房投资赔了五万，心情很沮丧,我经常股票一个买卖就赔5万，习惯了就好了。有亏还有赚，眼光放长远点。投资当然就有风险，不可能一直赚钱从不亏钱，怕亏钱最好就不要玩。不要和我说房产最稳的，高通胀只赚不亏，呵呵呵,459311,93399115,租房投资赔了五万，心情很沮丧,"
我的软弱导致我损失了5.5万美元，每天睡不着觉，各种后悔，五万块钱能干好多事情啊！那是我辛辛苦苦赚出来的啊。怎么办呢？怎么过这个坎呢？好心疼我的钱。",398560,2022-06-01 08:09,租房 投资 赔 了 五万 ， 心情 很 沮丧 我 经常 股票 一个 买卖 就 赔 5 万 ， 习惯 了 就 好 了 。 有亏 还有 赚 ， 眼光 放 长远 点 。 投资 当然 就 有 风险 ， 不 可能 一直 赚钱 从不 亏钱 ， 怕 亏 钱 最好 就 不要 玩 。 不要 和 我 说 房产 最稳 的 ， 高 通胀 只 赚 不亏 ， 呵呵 呵
93399458,HR,Chats,False,租房投资赔了五万，心情很沮丧,你就是钻牛角尖了。 我08年的时候和你一样。 后来就好了。 想想你一辈子挣多少个五万。 把身体弄坏了， 就全完了。,95996,93399115,租房投资赔了五万，心情很沮丧,"
我的软弱导致我损失了5.5万美元，每天睡不着觉，各种后悔，五万块钱能干好多事情啊！那是我辛辛苦苦赚出来的啊。怎么办呢？怎么过这个坎呢？好心疼我的钱。",398560,2022-06-01 08:18,租房 投资 赔 了 五万 ， 心情 很 沮丧 你 就是 钻牛角尖 了 。   我 08 年 的 时候 和 你 一样 。   后来 就 好 了 。   想想 你 一辈子 挣 多少 个 五万 。   把 身体 弄坏了 ，   就 全完 了 。
93399460,HR,Chats,False,租房投资赔了五万，心情很沮丧,怎么亏的,463431,93399115,租房投资赔了五万，心情很沮丧,"
我的软弱导致我损失了5.5万美元，每天睡不着觉，各种后悔，五万块钱能干好多事情啊！那是我辛辛苦苦赚出来的啊。怎么办呢？怎么过这个坎呢？好心疼我的钱。",398560,2022-06-01 08:19,租房 投资 赔 了 五万 ， 心情 很 沮丧 怎么 亏 的
93399461,HR,Chats,False,租房投资赔了五万，心情很沮丧,"天下没有免费午餐，就当作学费好了。
钱是赚不完的，只要不重复犯错，钱会回来的",406135,93399115,租房投资赔了五万，心情很沮丧,"
我的软弱导致我损失了5.5万美元，每天睡不着觉，各种后悔，五万块钱能干好多事情啊！那是我辛辛苦苦赚出来的啊。怎么办呢？怎么过这个坎呢？好心疼我的钱。",398560,2022-06-01 08:19,"租房 投资 赔 了 五万 ， 心情 很 沮丧 天下 没有 免费 午餐 ， 就 当作 学费 好 了 。 
 钱 是 赚 不 完 的 ， 只要 不 重复 犯错 ， 钱会 回来 的"
93399463,HR,Chats,False,租房投资赔了五万，心情很沮丧,花钱买个教训。重要的是以后不要犯同样的错误,122331,93399115,租房投资赔了五万，心情很沮丧,"
我的软弱导致我损失了5.5万美元，每天睡不着觉，各种后悔，五万块钱能干好多事情啊！那是我辛辛苦苦赚出来的啊。怎么办呢？怎么过这个坎呢？好心疼我的钱。",398560,2022-06-01 08:19,租房 投资 赔 了 五万 ， 心情 很 沮丧 花钱买 个 教训 。 重要 的 是 以后 不 要犯 同样 的 错误
93399471,HR,Chats,False,租房投资赔了五万，心情很沮丧,股市上赔的不止两个米，有那么两年，没有工作，股市全赔，过去就好了。,462190,93399115,租房投资赔了五万，心情很沮丧,"
我的软弱导致我损失了5.5万美元，每天睡不着觉，各种后悔，五万块钱能干好多事情啊！那是我辛辛苦苦赚出来的啊。怎么办呢？怎么过这个坎呢？好心疼我的钱。",398560,2022-06-01 08:22,租房 投资 赔 了 五万 ， 心情 很 沮丧 股市 上 赔 的 不止 两个 米 ， 有 那么 两年 ， 没有 工作 ， 股市 全赔 ， 过去 就 好 了 。
93398963,HR,Chats,True,"请大牛们给推荐几个靠谱的CS刷题网站, 大二学生想报个班","
谢谢大家。",383285,93398963,"请大牛们给推荐几个靠谱的CS刷题网站, 大二学生想报个班",,,2022-06-01 05:55,"请大牛们 给 推荐 几个 靠 谱 的 CS 刷题 网站 ,   大二 学生 想 报个 班 
 谢谢 大家 。"
93398947,HR,Chats,True,四川雅安地震了，成都、重庆都有震感（已致1死6伤）,"
中国地震台网正式测定：06月01日17时00分在四川雅安市芦山县（北纬30.37度，东经102.94度）发生6.1级地震，震源深度17千米。",423978,93398947,四川雅安地震了，成都、重庆都有震感（已致1死6伤）,,,2022-06-01 05:38,"四川 雅安 地震 了 ， 成都 、 重庆 都 有 震感 （ 已致 1 死 6 伤 ） 
 中国 地震 台网 正式 测定 ： 06 月 01 日 17 时 00 分在 四川 雅安市 芦山县 （ 北纬 30.37 度 ， 东经 102.94 度 ） 发生 6.1 级 地震 ， 震源 深度 17 千米 。"
93399077,HR,Chats,False,四川雅安地震了，成都、重庆都有震感（已致1死6伤）,这时间段大多数人都醒着呢，希望没有造成太多人员伤亡🙏,112338,93398947,四川雅安地震了，成都、重庆都有震感（已致1死6伤）,"
中国地震台网正式测定：06月01日17时00分在四川雅安市芦山县（北纬30.37度，东经102.94度）发生6.1级地震，震源深度17千米。",423978,2022-06-01 06:45,四川 雅安 地震 了 ， 成都 、 重庆 都 有 震感 （ 已致 1 死 6 伤 ） 这 时间段 大多数 人 都 醒 着 呢 ， 希望 没有 造成 太 多 人员伤亡 🙏
93399103,HR,Chats,False,四川雅安地震了，成都、重庆都有震感（已致1死6伤）,去过成都的都知道，住酒店的高层，经常会遇到小震，床有摇晃的感觉,448596,93398947,四川雅安地震了，成都、重庆都有震感（已致1死6伤）,"
中国地震台网正式测定：06月01日17时00分在四川雅安市芦山县（北纬30.37度，东经102.94度）发生6.1级地震，震源深度17千米。",423978,2022-06-01 06:52,四川 雅安 地震 了 ， 成都 、 重庆 都 有 震感 （ 已致 1 死 6 伤 ） 去过 成都 的 都 知道 ， 住 酒店 的 高层 ， 经常 会 遇到 小震 ， 床有 摇晃 的 感觉
93399417,HR,Chats,False,四川雅安地震了，成都、重庆都有震感（已致1死6伤）,据专家综合分析研究，此次芦山6.1级地震属2013年“4·20”7.0级地震余震，两次地震相距9公里，发震断裂为双石-大川断裂带。,423978,93398947,四川雅安地震了，成都、重庆都有震感（已致1死6伤）,"
中国地震台网正式测定：06月01日17时00分在四川雅安市芦山县（北纬30.37度，东经102.94度）发生6.1级地震，震源深度17千米。",423978,2022-06-01 08:10,四川 雅安 地震 了 ， 成都 、 重庆 都 有 震感 （ 已致 1 死 6 伤 ） 据 专家 综合 分析 研究 ， 此次 芦山 6.1 级 地震 属 2013 年 “ 4 · 20 ” 7.0 级 地震 余震 ， 两次 地震 相距 9 公里 ， 发震 断裂 为 双石 - 大川 断裂带 。
93398943,HR,Chats,True,长痛不如短痛之转移房产进家庭信托,"
孩子不小了，啥遗嘱都不如家庭信托好使。于是最近疫情基本结束赶紧行动起来。

我自己设立信托公司，律师设立家庭信托。我是公司唯一股东和董事，两娃是唯二受益人。老公 靠边站，不好意思了。

我给家庭信托申请了一下注册信息，然后得去开银行开信托账户。

再找估价师出估价报告，为了降低税费，得游说估价师说房子不值钱。

最后就是律师挨个出转让文件，我们一个房子得觉20万刀左右的印花税，有的还要交资本增值税，痛！这个钱加起来可以另外买一个好的house 了。

可是为了真正有效保护资产，我还是决定忍短痛避长痛。

其实信托里的房产持有成本比个人名义更高，所以要么贷款额要少，要么有大量的现金打入信托维持，因为信托资产一直都是被政府剥皮的对象。

但是一但挪入信托，以后三十五十年都不用挪出来，免了更多次的印花税和资本增值税。",462728,93398943,长痛不如短痛之转移房产进家庭信托,,,2022-06-01 05:32,"长痛 不如 短痛 之 转移 房产 进 家庭 信托 
 孩子 不小 了 ， 啥 遗嘱 都 不如 家庭 信托 好使 。 于是 最近 疫情 基本 结束 赶紧 行动 起来 。 
 
 我 自己 设立 信托公司 ， 律师 设立 家庭 信托 。 我 是 公司 唯一 股东 和 董事 ， 两娃 是 唯二 受益人 。 老公   靠边站 ， 不好意思 了 。 
 
 我 给 家庭 信托 申请 了 一下 注册 信息 ， 然后 得 去 开 银行 开 信托 账户 。 
 
 再 找 估价师 出 估价 报告 ， 为了 降低 税费 ， 得 游说 估价师 说 房子 不值钱 。 
 
 最后 就是 律师 挨个 出 转让 文件 ， 我们 一个 房子 得觉 20 万刀 左右 的 印花税 ， 有 的 还要 交 资本 增值税 ， 痛 ！ 这个 钱加 起来 可以 另外 买 一个 好 的 house   了 。 
 
 可是 为了 真正 有效 保护 资产 ， 我 还是 决定 忍短痛 避长 痛 。 
 
 其实 信托 里 的 房产 持有 成本 比 个人 名义 更高 ， 所以 要么 贷款额 要少 ， 要么 有 大量 的 现金 打入 信托 维持 ， 因为 信托 资产 一直 都 是 被 政府 剥皮 的 对象 。 
 
 但是 一 但 挪入 信托 ， 以后 三十五 十年 都 不用 挪 出来 ， 免 了 更 多次 的 印花税 和 资本 增值税 。"
93398949,HR,Chats,False,长痛不如短痛之转移房产进家庭信托,"这些房子如果都是你挣的，不给老公也可以。还真是应了那句话，宁与律师，不与配偶。如果只是你们所有共同财产的四分之一，那也说的过去。

孩子大了，你还这样防着老公，感觉对婚姻死心了吧？",383285,93398943,长痛不如短痛之转移房产进家庭信托,"
孩子不小了，啥遗嘱都不如家庭信托好使。于是最近疫情基本结束赶紧行动起来。

我自己设立信托公司，律师设立家庭信托。我是公司唯一股东和董事，两娃是唯二受益人。老公 靠边站，不好意思了。

我给家庭信托申请了一下注册信息，然后得去开银行开信托账户。

再找估价师出估价报告，为了降低税费，得游说估价师说房子不值钱。

最后就是律师挨个出转让文件，我们一个房子得觉20万刀左右的印花税，有的还要交资本增值税，痛！这个钱加起来可以另外买一个好的house 了。

可是为了真正有效保护资产，我还是决定忍短痛避长痛。

其实信托里的房产持有成本比个人名义更高，所以要么贷款额要少，要么有大量的现金打入信托维持，因为信托资产一直都是被政府剥皮的对象。

但是一但挪入信托，以后三十五十年都不用挪出来，免了更多次的印花税和资本增值税。",462728,2022-06-01 05:40,"长痛 不如 短痛 之 转移 房产 进 家庭 信托 这些 房子 如果 都 是 你 挣 的 ， 不 给 老公 也 可以 。 还 真是 应 了 那句话 ， 宁 与 律师 ， 不 与 配偶 。 如果 只是 你们 所有 共同财产 的 四分之一 ， 那 也 说 的 过去 。 
 
 孩子 大 了 ， 你 还 这样 防 着 老公 ， 感觉 对 婚姻 死心 了 吧 ？"
93398959,HR,Chats,False,长痛不如短痛之转移房产进家庭信托,"孩子不小了，啥遗嘱都不如家庭信托好使。于是最近疫情基本结束赶紧行动起来。

我自己设立信托公司，律师设立家庭信托。我是公司唯一股东和董事，两娃是唯二受益人。老公 靠边站，不好意思了。

我给家庭信托申请了一下注册信息，然后得去开银行开信托账户。

再找估价师出估价报告，为了降低税费，得游说估价师说房子不值钱。

最后就是律师挨个出转让文件，我们一个房子得觉20万刀左右的印花税，有的还要交资本增值税，痛！这个钱加起来可以另外买一个好的house 了。

可是为了真正有效保护资产，我还是决定忍短痛避长痛。

其实信托里的房产持有成本比个人名义更高，所以要么贷款额要少，要么有大量的现金打入信托维持，因为信托资产一直都是被政府剥皮的对象。

但是一但挪入信托，以后三十五十年都不用挪出来，免了更多次的印花税和资本增值税。

FunFun0101 发表于 2022-06-01 05:32
不懂。我家房子放进信托自己就花了1刀",446087,93398943,长痛不如短痛之转移房产进家庭信托,"
孩子不小了，啥遗嘱都不如家庭信托好使。于是最近疫情基本结束赶紧行动起来。

我自己设立信托公司，律师设立家庭信托。我是公司唯一股东和董事，两娃是唯二受益人。老公 靠边站，不好意思了。

我给家庭信托申请了一下注册信息，然后得去开银行开信托账户。

再找估价师出估价报告，为了降低税费，得游说估价师说房子不值钱。

最后就是律师挨个出转让文件，我们一个房子得觉20万刀左右的印花税，有的还要交资本增值税，痛！这个钱加起来可以另外买一个好的house 了。

可是为了真正有效保护资产，我还是决定忍短痛避长痛。

其实信托里的房产持有成本比个人名义更高，所以要么贷款额要少，要么有大量的现金打入信托维持，因为信托资产一直都是被政府剥皮的对象。

但是一但挪入信托，以后三十五十年都不用挪出来，免了更多次的印花税和资本增值税。",462728,2022-06-01 05:49,"长痛 不如 短痛 之 转移 房产 进 家庭 信托 孩子 不小 了 ， 啥 遗嘱 都 不如 家庭 信托 好使 。 于是 最近 疫情 基本 结束 赶紧 行动 起来 。 
 
 我 自己 设立 信托公司 ， 律师 设立 家庭 信托 。 我 是 公司 唯一 股东 和 董事 ， 两娃 是 唯二 受益人 。 老公   靠边站 ， 不好意思 了 。 
 
 我 给 家庭 信托 申请 了 一下 注册 信息 ， 然后 得 去 开 银行 开 信托 账户 。 
 
 再 找 估价师 出 估价 报告 ， 为了 降低 税费 ， 得 游说 估价师 说 房子 不值钱 。 
 
 最后 就是 律师 挨个 出 转让 文件 ， 我们 一个 房子 得觉 20 万刀 左右 的 印花税 ， 有 的 还要 交 资本 增值税 ， 痛 ！ 这个 钱加 起来 可以 另外 买 一个 好 的 house   了 。 
 
 可是 为了 真正 有效 保护 资产 ， 我 还是 决定 忍短痛 避长 痛 。 
 
 其实 信托 里 的 房产 持有 成本 比 个人 名义 更高 ， 所以 要么 贷款额 要少 ， 要么 有 大量 的 现金 打入 信托 维持 ， 因为 信托 资产 一直 都 是 被 政府 剥皮 的 对象 。 
 
 但是 一 但 挪入 信托 ， 以后 三十五 十年 都 不用 挪 出来 ， 免 了 更 多次 的 印花税 和 资本 增值税 。 
 
 FunFun0101   发表 于   2022 - 06 - 01   05 : 32 
 不 懂 。 我家 房子 放进 信托 自己 就 花 了 1 刀"
93398964,HR,Chats,False,长痛不如短痛之转移房产进家庭信托,"这些房子如果都是你挣的，不给老公也可以。还真是应了那句话，宁与律师，不与配偶。如果只是你们所有共同财产的四分之一，那也说的过去。

孩子大了，你还这样防着老公，感觉对婚姻死心了吧？

xyzgw 发表于 2022-06-01 05:40
嗯、怪我没说清楚，老公没意见的，因为家里常年都是我打理投资。我什么都对他保持透明。不是还有别的财产不在信托里么。况且这个信托就是最大限度地保护大家的共同财产。",462728,93398943,长痛不如短痛之转移房产进家庭信托,"
孩子不小了，啥遗嘱都不如家庭信托好使。于是最近疫情基本结束赶紧行动起来。

我自己设立信托公司，律师设立家庭信托。我是公司唯一股东和董事，两娃是唯二受益人。老公 靠边站，不好意思了。

我给家庭信托申请了一下注册信息，然后得去开银行开信托账户。

再找估价师出估价报告，为了降低税费，得游说估价师说房子不值钱。

最后就是律师挨个出转让文件，我们一个房子得觉20万刀左右的印花税，有的还要交资本增值税，痛！这个钱加起来可以另外买一个好的house 了。

可是为了真正有效保护资产，我还是决定忍短痛避长痛。

其实信托里的房产持有成本比个人名义更高，所以要么贷款额要少，要么有大量的现金打入信托维持，因为信托资产一直都是被政府剥皮的对象。

但是一但挪入信托，以后三十五十年都不用挪出来，免了更多次的印花税和资本增值税。",462728,2022-06-01 05:56,"长痛 不如 短痛 之 转移 房产 进 家庭 信托 这些 房子 如果 都 是 你 挣 的 ， 不 给 老公 也 可以 。 还 真是 应 了 那句话 ， 宁 与 律师 ， 不 与 配偶 。 如果 只是 你们 所有 共同财产 的 四分之一 ， 那 也 说 的 过去 。 
 
 孩子 大 了 ， 你 还 这样 防 着 老公 ， 感觉 对 婚姻 死心 了 吧 ？ 
 
 xyzgw   发表 于   2022 - 06 - 01   05 : 40 
 嗯 、 怪 我 没 说 清楚 ， 老公 没 意见 的 ， 因为 家里 常年 都 是 我 打理 投资 。 我 什么 都 对 他 保持 透明 。 不是 还有 别的 财产 不 在 信托 里 么 。 况且 这个 信托 就是 最大 限度 地 保护 大家 的 共同财产 。"
93398966,HR,Chats,False,长痛不如短痛之转移房产进家庭信托,"不懂。我家房子放进信托自己就花了1刀



3906 发表于 2022-06-01 05:49
各村政策不一样。咱村老费钱了。",462728,93398943,长痛不如短痛之转移房产进家庭信托,"
孩子不小了，啥遗嘱都不如家庭信托好使。于是最近疫情基本结束赶紧行动起来。

我自己设立信托公司，律师设立家庭信托。我是公司唯一股东和董事，两娃是唯二受益人。老公 靠边站，不好意思了。

我给家庭信托申请了一下注册信息，然后得去开银行开信托账户。

再找估价师出估价报告，为了降低税费，得游说估价师说房子不值钱。

最后就是律师挨个出转让文件，我们一个房子得觉20万刀左右的印花税，有的还要交资本增值税，痛！这个钱加起来可以另外买一个好的house 了。

可是为了真正有效保护资产，我还是决定忍短痛避长痛。

其实信托里的房产持有成本比个人名义更高，所以要么贷款额要少，要么有大量的现金打入信托维持，因为信托资产一直都是被政府剥皮的对象。

但是一但挪入信托，以后三十五十年都不用挪出来，免了更多次的印花税和资本增值税。",462728,2022-06-01 05:56,"长痛 不如 短痛 之 转移 房产 进 家庭 信托 不 懂 。 我家 房子 放进 信托 自己 就 花 了 1 刀 
 
 
 
 3906   发表 于   2022 - 06 - 01   05 : 49 
 各村 政策 不 一样 。 咱村 老 费钱 了 。"
93399187,HR,Chats,False,长痛不如短痛之转移房产进家庭信托,"楼主这是搞了几个LLC吧。这跟本来买出租房的时候就应该做了。
既然没做，现在也没什么好做的了。为防老公放弃step up basis也挺牛的。",403515,93398943,长痛不如短痛之转移房产进家庭信托,"
孩子不小了，啥遗嘱都不如家庭信托好使。于是最近疫情基本结束赶紧行动起来。

我自己设立信托公司，律师设立家庭信托。我是公司唯一股东和董事，两娃是唯二受益人。老公 靠边站，不好意思了。

我给家庭信托申请了一下注册信息，然后得去开银行开信托账户。

再找估价师出估价报告，为了降低税费，得游说估价师说房子不值钱。

最后就是律师挨个出转让文件，我们一个房子得觉20万刀左右的印花税，有的还要交资本增值税，痛！这个钱加起来可以另外买一个好的house 了。

可是为了真正有效保护资产，我还是决定忍短痛避长痛。

其实信托里的房产持有成本比个人名义更高，所以要么贷款额要少，要么有大量的现金打入信托维持，因为信托资产一直都是被政府剥皮的对象。

但是一但挪入信托，以后三十五十年都不用挪出来，免了更多次的印花税和资本增值税。",462728,2022-06-01 07:20,"长痛 不如 短痛 之 转移 房产 进 家庭 信托 楼主 这 是 搞 了 几个 LLC 吧 。 这 跟 本来 买 出租房 的 时候 就 应该 做 了 。 
 既然 没 做 ， 现在 也 没什么 好 做 的 了 。 为防 老公 放弃 step   up   basis 也 挺 牛 的 。"
93399318,HR,Chats,False,长痛不如短痛之转移房产进家庭信托,没太看懂这个帖子 但是赶紧Mark下来 看上去很多技术干货的样子 等自己有那个需要的时候我再来研究研究这个把房子转进家庭信托的方式。不过我家房子还是老公出的多，肯定得把老公和我一样作为公司股东和董事啊,129921,93398943,长痛不如短痛之转移房产进家庭信托,"
孩子不小了，啥遗嘱都不如家庭信托好使。于是最近疫情基本结束赶紧行动起来。

我自己设立信托公司，律师设立家庭信托。我是公司唯一股东和董事，两娃是唯二受益人。老公 靠边站，不好意思了。

我给家庭信托申请了一下注册信息，然后得去开银行开信托账户。

再找估价师出估价报告，为了降低税费，得游说估价师说房子不值钱。

最后就是律师挨个出转让文件，我们一个房子得觉20万刀左右的印花税，有的还要交资本增值税，痛！这个钱加起来可以另外买一个好的house 了。

可是为了真正有效保护资产，我还是决定忍短痛避长痛。

其实信托里的房产持有成本比个人名义更高，所以要么贷款额要少，要么有大量的现金打入信托维持，因为信托资产一直都是被政府剥皮的对象。

但是一但挪入信托，以后三十五十年都不用挪出来，免了更多次的印花税和资本增值税。",462728,2022-06-01 07:49,长痛 不如 短痛 之 转移 房产 进 家庭 信托 没太看 懂 这个 帖子   但是 赶紧 Mark 下来   看上去 很多 技术 干货 的 样子   等 自己 有 那个 需要 的 时候 我 再 来 研究 研究 这个 把 房子 转 进 家庭 信托 的 方式 。 不过 我家 房子 还是 老公 出 的 多 ， 肯定 得 把 老公 和 我 一样 作为 公司 股东 和 董事 啊
93398916,HR,Chats,True,我这么粉红的14年的微博被永久禁言,"

真不是一般的吓人了

不过五六年前我的推特也被封了（美国有些话题也不能信口开河随便乱说）每个地方都有自己的敏感词，在网上胡说八道也越来越需要技巧了，哈哈哈

不过本来就是灌水，三观合适的就回复一下，三观不在一个频率的就绕开，哈哈哈哈",243037,93398916,我这么粉红的14年的微博被永久禁言,,,2022-06-01 05:03,"我 这么 粉红 的 14 年 的 微博 被 永久 禁言 
 
 真 不是 一般 的 吓人 了 
 
 不过 五六年 前 我 的 推特 也 被 封 了 （ 美国 有些 话题 也 不能 信口开河 随便 乱说 ） 每个 地方 都 有 自己 的 敏感 词 ， 在 网上 胡说八道 也 越来越 需要 技巧 了 ， 哈哈哈 
 
 不过 本来 就是 灌水 ， 三观 合适 的 就 回复 一下 ， 三观 不 在 一个 频率 的 就 绕开 ， 哈哈哈哈"
93398917,HR,Chats,False,我这么粉红的14年的微博被永久禁言,忠诚不绝对，就是绝对不忠诚？,424826,93398916,我这么粉红的14年的微博被永久禁言,"

真不是一般的吓人了

不过五六年前我的推特也被封了（美国有些话题也不能信口开河随便乱说）每个地方都有自己的敏感词，在网上胡说八道也越来越需要技巧了，哈哈哈

不过本来就是灌水，三观合适的就回复一下，三观不在一个频率的就绕开，哈哈哈哈",243037,2022-06-01 05:06,我 这么 粉红 的 14 年 的 微博 被 永久 禁言 忠诚 不 绝对 ， 就是 绝对 不 忠诚 ？
93398918,HR,Chats,False,我这么粉红的14年的微博被永久禁言,"一直非常反感抹黑中国，所以看到胡说八道中国的时候，我非常粉红经常骂汉奸走Go，我的态度一直是“可以不爱中国但不可以伤害中国”！

不过最近上海防疫模式实在白痴到不能忍，于是我就一直非常温和的呼吁 合理科学防疫！

可惜国内红卫兵太多了，估计一直在网上举报我的微博！我还是那个态度，中国美国的体制都有缺陷，哪里都不完美！但国内的舆论氛围越来越恐怖，野蛮人容不下不一样的声音，恶心到我了",243037,93398916,我这么粉红的14年的微博被永久禁言,"

真不是一般的吓人了

不过五六年前我的推特也被封了（美国有些话题也不能信口开河随便乱说）每个地方都有自己的敏感词，在网上胡说八道也越来越需要技巧了，哈哈哈

不过本来就是灌水，三观合适的就回复一下，三观不在一个频率的就绕开，哈哈哈哈",243037,2022-06-01 05:06,"我 这么 粉红 的 14 年 的 微博 被 永久 禁言 一直 非常 反感 抹黑 中国 ， 所以 看到 胡说八道 中国 的 时候 ， 我 非常 粉红 经常 骂 汉奸 走 Go ， 我 的 态度 一直 是 “ 可以 不爱 中国 但 不 可以 伤害 中国 ” ！ 
 
 不过 最近 上海 防疫 模式 实在 白痴 到 不能 忍 ， 于是 我 就 一直 非常 温和 的 呼吁   合理 科学 防疫 ！ 
 
 可惜 国内 红卫兵 太多 了 ， 估计 一直 在 网上 举报 我 的 微博 ！ 我 还是 那个 态度 ， 中国 美国 的 体制 都 有 缺陷 ， 哪里 都 不 完美 ！ 但 国内 的 舆论 氛围 越来越 恐怖 ， 野蛮 人 容不下 不 一样 的 声音 ， 恶心 到 我 了"
93398924,HR,Chats,False,我这么粉红的14年的微博被永久禁言,"我们被你恶心这么久了，你才被恶心一下也没什么吧。

还反感别人抹黑中国，一直看不到他的黑才是蠢好么",281075,93398916,我这么粉红的14年的微博被永久禁言,"

真不是一般的吓人了

不过五六年前我的推特也被封了（美国有些话题也不能信口开河随便乱说）每个地方都有自己的敏感词，在网上胡说八道也越来越需要技巧了，哈哈哈

不过本来就是灌水，三观合适的就回复一下，三观不在一个频率的就绕开，哈哈哈哈",243037,2022-06-01 05:10,"我 这么 粉红 的 14 年 的 微博 被 永久 禁言 我们 被 你 恶心 这么久 了 ， 你 才 被 恶心 一下 也 没什么 吧 。 
 
 还 反感 别人 抹黑 中国 ， 一直 看不到 他 的 黑 才 是 蠢 好 么"
93398928,HR,Chats,False,我这么粉红的14年的微博被永久禁言,"我们被你恶心这么久了，你才被恶心一下也没什么吧。

还反感别人抹黑中国，一直看不到他的黑才是蠢好么

Clairen 发表于 2022-06-01 05:10
那是因为你蠢，所以你觉得我恶心

你不能独立思考，所以觉得我恶心

中国美国都有缺陷，可以表扬可以骂得地方很多

哪有你这种脑残粉美国，风中必反的？

不过即使我被禁言了，汉奸走狗我还是继续会骂的",243037,93398916,我这么粉红的14年的微博被永久禁言,"

真不是一般的吓人了

不过五六年前我的推特也被封了（美国有些话题也不能信口开河随便乱说）每个地方都有自己的敏感词，在网上胡说八道也越来越需要技巧了，哈哈哈

不过本来就是灌水，三观合适的就回复一下，三观不在一个频率的就绕开，哈哈哈哈",243037,2022-06-01 05:16,"我 这么 粉红 的 14 年 的 微博 被 永久 禁言 我们 被 你 恶心 这么久 了 ， 你 才 被 恶心 一下 也 没什么 吧 。 
 
 还 反感 别人 抹黑 中国 ， 一直 看不到 他 的 黑 才 是 蠢 好 么 
 
 Clairen   发表 于   2022 - 06 - 01   05 : 10 
 那 是因为 你 蠢 ， 所以 你 觉得 我 恶心 
 
 你 不能 独立思考 ， 所以 觉得 我 恶心 
 
 中国 美国 都 有 缺陷 ， 可以 表扬 可以 骂 得 地方 很多 
 
 哪有 你 这种 脑残粉 美国 ， 风中 必反 的 ？ 
 
 不过 即使 我 被 禁言 了 ， 汉奸走狗 我 还是 继续 会 骂 的"
